Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
22/05/24,9:35:05,"""CNR6761015""",Cancelled by Driver,"""CID4646116""",Go Mini,Aya Nagar,Sarojini Nagar,8.9,,,,1,Customer related issue,,,,,,,
08/08/24,7:32:58,"""CNR9992431""",Cancelled by Customer,"""CID3568690""",Go Sedan,Gwal Pahari,Akshardham,16.8,,1,Driver is not moving towards pickup location,,,,,,,,,
21/11/24,13:02:37,"""CNR9124626""",Completed,"""CID6303433""",eBike,Barakhamba Road,Aya Nagar,13.3,35.7,,,,,,,2154,20.8,4.1,3.3,UPI
03/10/24,14:38:28,"""CNR1189897""",Completed,"""CID6620192""",Bike,Sultanpur,Gwal Pahari,6.7,24.9,,,,,,,50,41.38,3.5,5,UPI
22/10/24,6:24:20,"""CNR9491437""",Cancelled by Customer,"""CID7359384""",Go Sedan,Pitampura,MG Road,19.6,,1,Driver is not moving towards pickup location,,,,,,,,,
13/12/24,15:35:19,"""CNR6945946""",Completed,"""CID9876389""",Premier Sedan,Moolchand,Gwal Pahari,10.8,34.3,,,,,,,112,20.7,4.6,4.2,Cash
10/03/24,19:43:11,"""CNR1376191""",Cancelled by Customer,"""CID1844122""",eBike,Saidulajab,Jasola,10.6,,1,Driver is not moving towards pickup location,,,,,,,,,
06/07/24,18:58:06,"""CNR7467591""",Completed,"""CID1762701""",Bike,RK Puram,Indraprastha,5,22.8,,,,,,,260,9.62,3.2,4.1,UPI
19/06/24,9:41:02,"""CNR1923509""",Completed,"""CID6267154""",Go Mini,Panchsheel Park,Tis Hazari,3.9,20.8,,,,,,,485,44.15,3.4,4.2,UPI
19/02/24,15:40:54,"""CNR9720636""",Completed,"""CID4474014""",Go Sedan,Kashmere Gate,Pataudi Chowk,10.4,44.4,,,,,,,586,38.18,4.7,4.6,UPI
11/07/24,23:16:03,"""CNR5794276""",Cancelled by Driver,"""CID9854018""",Bike,Preet Vihar,Punjabi Bagh,8.8,,,,1,Customer related issue,,,,,,,
27/01/24,19:33:32,"""CNR5906177""",Cancelled by Driver,"""CID8322480""",Premier Sedan,Panchsheel Park,Jor Bagh,6.2,,,,1,More than permitted people in there,,,,,,,
31/10/24,9:55:13,"""CNR1841935""",Completed,"""CID1748446""",Auto,Indirapuram,Tis Hazari,7.6,19.7,,,,,,,2303,40.23,4.1,4.9,UPI
30/03/24,19:20:29,"""CNR3301826""",Completed,"""CID2654079""",Go Mini,Vaishali,Basai Dhankot,13.3,30.4,,,,,,,930,36.19,3.8,4.3,UPI
14/12/24,21:12:10,"""CNR4078920""",Completed,"""CID3887827""",Bike,Hauz Rani,Noida Film City,13.9,33.6,,,,,,,1113,26.69,4.2,4.6,UPI
19/06/24,10:35:01,"""CNR1588095""",No Driver Found,"""CID7937228""",Go Mini,Dilshad Garden,Rohini East,,,,,,,,,,,,,
20/04/24,9:23:52,"""CNR8966351""",Cancelled by Driver,"""CID5395024""",Go Sedan,Kadarpur,Madipur,5.5,,,,1,Customer related issue,,,,,,,
27/07/24,16:09:12,"""CNR5798094""",Cancelled by Driver,"""CID6341731""",Go Sedan,Malviya Nagar,Rajiv Nagar,3.9,,,,1,The customer was coughing/sick,,,,,,,
01/11/24,15:13:07,"""CNR5506189""",No Driver Found,"""CID4879488""",Bike,AIIMS,Rajiv Nagar,,,,,,,,,,,,,
10/09/24,0:32:21,"""CNR1794568""",Completed,"""CID5359585""",Auto,Chandni Chowk,Vidhan Sabha,6.3,16.9,,,,,,,125,44.55,4.3,4.7,Debit Card
16/06/24,19:46:12,"""CNR7011944""",Completed,"""CID6250184""",Premier Sedan,Noida Sector 62,Ramesh Nagar,3.3,29.2,,,,,,,337,27.86,4.2,4.6,UPI
18/06/24,7:01:18,"""CNR9299685""",Completed,"""CID3413651""",Go Mini,Old Gurgaon,Gurgaon Railway Station,14.3,22,,,,,,,416,41.13,3.9,4.1,Uber Wallet
17/07/24,11:30:39,"""CNR2862965""",Cancelled by Driver,"""CID1432303""",Go Sedan,Saket A Block,Kalkaji,3.9,,,,1,More than permitted people in there,,,,,,,
10/05/24,16:17:48,"""CNR3453764""",Completed,"""CID4640655""",Auto,Ardee City,Pitampura,5.1,38.9,,,,,,,213,41.53,4.2,3.3,Credit Card
30/05/24,12:19:35,"""CNR1872482""",Completed,"""CID3077265""",Auto,Mansarovar Park,Jasola,10.8,24.1,,,,,,,194,20.7,3,3.4,UPI
21/11/24,14:58:42,"""CNR4548238""",Cancelled by Customer,"""CID7536949""",Bike,Noida Sector 18,Anand Vihar,18.9,,1,Wrong Address,,,,,,,,,
07/05/24,12:50:06,"""CNR4003950""",Cancelled by Driver,"""CID2540592""",Go Sedan,Subhash Chowk,Hauz Rani,4.1,,,,1,Customer related issue,,,,,,,
19/02/24,15:46:52,"""CNR7402351""",Cancelled by Driver,"""CID9253490""",Go Mini,Ashok Park Main,Ghaziabad,7.2,,,,1,Personal & Car related issues,,,,,,,
29/07/24,7:40:08,"""CNR8480887""",Completed,"""CID3634135""",Bike,Saket,Paschim Vihar,11.9,23.5,,,,,,,219,27.63,4.2,4.5,Uber Wallet
14/02/24,9:26:44,"""CNR3121224""",Cancelled by Driver,"""CID2770767""",Auto,Delhi Gate,Arjangarh,6.4,,,,1,Personal & Car related issues,,,,,,,
28/12/24,23:37:24,"""CNR7271682""",Completed,"""CID2013936""",Go Sedan,Ramesh Nagar,Mundka,7.9,17.3,,,,,,,292,12.6,4.1,4.8,UPI
02/10/24,6:17:54,"""CNR9295320""",No Driver Found,"""CID2179950""",Go Sedan,Samaypur Badli,Kanhaiya Nagar,,,,,,,,,,,,,
13/11/24,17:30:47,"""CNR6758905""",Completed,"""CID6126269""",Bike,Cyber Hub,Badshahpur,12.5,17,,,,,,,908,28.4,4.3,4.4,UPI
17/02/24,22:24:10,"""CNR7044008""",Completed,"""CID3727019""",Bike,Shastri Nagar,Shivaji Park,5.5,43.1,,,,,,,683,14.78,4.1,4.6,Uber Wallet
11/09/24,8:55:22,"""CNR9974355""",Cancelled by Driver,"""CID2624833""",Bike,Gurgaon Sector 56,Ghaziabad,7,,,,1,More than permitted people in there,,,,,,,
27/07/24,17:55:58,"""CNR6452716""",Completed,"""CID3000468""",Auto,Saket A Block,IGI Airport,8.7,32.2,,,,,,,693,15.9,4.3,4.8,Debit Card
16/01/24,18:48:58,"""CNR1350690""",Completed,"""CID7572353""",Premier Sedan,Jama Masjid,Manesar,4.2,25.3,,,,,,,450,42.56,4.6,4.3,Uber Wallet
03/02/24,17:54:43,"""CNR2599107""",Completed,"""CID2926886""",Go Sedan,Greater Noida,Maidan Garhi,9.2,20.6,,,,,,,3669,15.36,4.3,4.7,Cash
25/04/24,16:26:21,"""CNR4001043""",Completed,"""CID6029900""",eBike,MG Road,Nehru Place,13,41.2,,,,,,,112,10.74,4.3,4.3,Uber Wallet
18/03/24,18:07:48,"""CNR7530960""",Completed,"""CID5442931""",Bike,Noida Sector 18,Tagore Garden,10.8,30.8,,,,,,,103,31.07,4.2,3.7,UPI
11/07/24,22:05:41,"""CNR1593255""",Completed,"""CID6348271""",Premier Sedan,Noida Sector 62,Narsinghpur,2.1,38.8,,,,,,,359,2.51,4.2,5,Uber Wallet
18/07/24,15:51:28,"""CNR6787563""",Completed,"""CID4892403""",Auto,Govindpuri,INA Market,2.7,37.5,,,,,,,532,15.6,4.6,4.6,UPI
20/10/24,18:31:48,"""CNR1999171""",Completed,"""CID6365292""",Go Sedan,Gurgaon Railway Station,Janakpuri,8.6,39.1,,,,,,,238,43.04,3.3,4.9,Debit Card
26/02/24,11:48:35,"""CNR5910376""",Cancelled by Customer,"""CID5879389""",eBike,Chhatarpur,Netaji Subhash Place,12.1,,1,Change of plans,,,,,,,,,
04/04/24,6:15:34,"""CNR3187350""",Cancelled by Driver,"""CID1754600""",Bike,Panchsheel Park,Ambience Mall,4.8,,,,1,Customer related issue,,,,,,,
12/01/24,17:04:51,"""CNR2219862""",Completed,"""CID6076503""",Bike,Subhash Chowk,Sushant Lok,9.8,39.1,,,,,,,169,16.76,4.4,3.4,Cash
23/09/24,20:21:00,"""CNR6952798""",Cancelled by Customer,"""CID6222160""",Go Sedan,Kashmere Gate ISBT,Dwarka Mor,7.7,,1,Wrong Address,,,,,,,,,
21/07/24,16:43:33,"""CNR5840624""",Cancelled by Driver,"""CID6352665""",Auto,Pitampura,Mundka,3.8,,,,1,Customer related issue,,,,,,,
16/02/24,19:09:18,"""CNR7013146""",Completed,"""CID8254630""",Auto,Ghaziabad,Rohini West,5.4,30.1,,,,,,,619,37.01,4.6,4.8,Cash
18/10/24,14:59:56,"""CNR9567149""",Cancelled by Driver,"""CID4210073""",eBike,Yamuna Bank,Jama Masjid,4.5,,,,1,Customer related issue,,,,,,,
27/07/24,11:57:04,"""CNR9210632""",Completed,"""CID6849903""",Premier Sedan,Indraprastha,Meerut,3.7,20.4,,,,,,,563,32.98,4.2,4.4,Credit Card
29/08/24,22:10:34,"""CNR8808299""",Completed,"""CID3779010""",Auto,Badarpur,Samaypur Badli,12.8,26.2,,,,,,,763,44.44,4.3,4.3,Credit Card
12/02/24,12:59:27,"""CNR3588244""",Completed,"""CID9122767""",Go Mini,Model Town,Okhla,3.8,27.5,,,,,,,341,45.17,4.2,5,Cash
30/08/24,12:40:17,"""CNR5954932""",Completed,"""CID5698575""",Go Sedan,Paschim Vihar,Satguru Ram Singh Marg,6.8,23.4,,,,,,,143,47.85,4.3,4.2,Cash
06/01/24,7:56:00,"""CNR2084850""",Cancelled by Customer,"""CID5027050""",Auto,New Colony,Badarpur,8.7,,1,Wrong Address,,,,,,,,,
04/04/24,6:57:47,"""CNR3884073""",Completed,"""CID2975281""",Premier Sedan,Nirman Vihar,Arjangarh,2.3,22.8,,,,,,,357,37.71,4.7,4.8,Credit Card
10/07/24,11:35:00,"""CNR9929685""",Completed,"""CID8121071""",Auto,Udyog Vihar Phase 4,Shastri Nagar,8.6,26.2,,,,,,,195,33.08,4.2,4.9,Cash
19/04/24,8:16:07,"""CNR4726691""",Cancelled by Driver,"""CID2494196""",Bike,South Extension,Malviya Nagar,3.1,,,,1,More than permitted people in there,,,,,,,
19/09/24,15:51:29,"""CNR6147860""",Cancelled by Customer,"""CID1488945""",Auto,Laxmi Nagar,Tughlakabad,17.4,,1,Driver is not moving towards pickup location,,,,,,,,,
03/03/24,12:02:02,"""CNR3352748""",Completed,"""CID8861046""",eBike,Greater Noida,Barakhamba Road,14,29.4,,,,,,,725,13.19,4.3,4.3,Cash
23/07/24,20:26:29,"""CNR7407970""",Cancelled by Driver,"""CID9644059""",Premier Sedan,Noida Sector 62,IFFCO Chowk,11.5,,,,1,More than permitted people in there,,,,,,,
14/08/24,18:46:58,"""CNR3101128""",Completed,"""CID6522614""",Auto,Jor Bagh,Akshardham,8.3,43.2,,,,,,,469,15.36,5,4.2,Cash
22/10/24,12:02:20,"""CNR1896038""",No Driver Found,"""CID8383005""",Go Sedan,Bahadurgarh,Lal Quila,,,,,,,,,,,,,
03/05/24,11:30:13,"""CNR6123412""",Completed,"""CID3159129""",Uber XL,Rajiv Chowk,Yamuna Bank,12.7,36.4,,,,,,,445,7.21,4.9,3.4,Uber Wallet
18/05/24,20:14:40,"""CNR3484507""",Completed,"""CID5792235""",Auto,Old Gurgaon,Vinobapuri,13.8,44.9,,,,,,,1385,26.21,4.3,3.9,Cash
10/12/24,20:16:41,"""CNR1237978""",Incomplete,"""CID2404742""",Go Sedan,Punjabi Bagh,Udyog Vihar,9.9,19.7,,,,,1,Other Issue,265,18.12,,,Credit Card
26/04/24,16:05:02,"""CNR7133589""",Completed,"""CID3951294""",Go Sedan,Panipat,Gurgaon Sector 56,4.3,23.4,,,,,,,329,3.23,4.2,4.8,Cash
17/11/24,10:44:32,"""CNR3944422""",Completed,"""CID2857732""",Bike,Greater Noida,Pragati Maidan,13.2,24.4,,,,,,,171,3.65,4.2,4.3,UPI
29/06/24,5:42:16,"""CNR4882981""",Completed,"""CID9242121""",Premier Sedan,Ashok Vihar,Ashram,12.8,41.6,,,,,,,184,38.59,4.2,4.5,Uber Wallet
13/01/24,12:33:59,"""CNR4163128""",No Driver Found,"""CID7597712""",Auto,Netaji Subhash Place,Saidulajab,,,,,,,,,,,,,
06/04/24,14:05:37,"""CNR8953585""",No Driver Found,"""CID2862935""",Bike,DLF City Court,Bahadurgarh,,,,,,,,,,,,,
17/05/24,17:47:25,"""CNR2859667""",Completed,"""CID6550055""",Go Sedan,Rohini East,Gurgaon Sector 29,11.8,22,,,,,,,385,47.5,4.2,4.6,Uber Wallet
05/01/24,15:38:49,"""CNR4312422""",Completed,"""CID5649622""",Auto,Jasola,Shastri Nagar,7.6,21.6,,,,,,,492,49.31,3.3,4.6,UPI
06/01/24,15:19:20,"""CNR2302435""",Cancelled by Driver,"""CID6184227""",Go Mini,Patel Chowk,Udyog Vihar Phase 4,4.3,,,,1,Customer related issue,,,,,,,
24/01/24,13:00:49,"""CNR8649958""",Cancelled by Customer,"""CID2767892""",Go Mini,Arjangarh,South Extension,18.8,,1,Change of plans,,,,,,,,,
22/12/24,22:45:52,"""CNR6360817""",Completed,"""CID7885613""",Auto,Nehru Place,Dwarka Mor,11.8,19,,,,,,,237,19.71,4.4,4.2,Cash
07/03/24,19:23:16,"""CNR3811276""",Cancelled by Driver,"""CID8900589""",Go Sedan,Delhi Gate,Karol Bagh,9.5,,,,1,More than permitted people in there,,,,,,,
09/06/24,20:35:24,"""CNR6060270""",Completed,"""CID7224616""",eBike,Vasant Kunj,Dwarka Sector 21,6,18.1,,,,,,,176,25.44,4.9,4.2,UPI
21/11/24,12:31:41,"""CNR6363326""",Completed,"""CID3357925""",Go Mini,Basai Dhankot,Chhatarpur,9.5,15.6,,,,,,,414,30.48,4.3,5,Uber Wallet
26/03/24,18:33:35,"""CNR6318383""",Completed,"""CID8220703""",Bike,Laxmi Nagar,Ardee City,9.5,38.7,,,,,,,646,13.78,4.2,4.3,Uber Wallet
07/11/24,1:51:09,"""CNR7637781""",Completed,"""CID8823839""",Go Mini,Gurgaon Sector 29,Central Secretariat,9.5,41.9,,,,,,,756,23,4.6,4.6,UPI
13/01/24,23:56:15,"""CNR1474943""",Completed,"""CID3101829""",Go Mini,Moti Nagar,Sarojini Nagar,5,29.4,,,,,,,1014,31.56,4.2,4.8,Cash
12/02/24,7:02:54,"""CNR7862746""",Completed,"""CID3025410""",Go Sedan,Vidhan Sabha,DLF Phase 3,2.8,24.6,,,,,,,201,5.25,4.6,3.9,Credit Card
19/08/24,18:06:34,"""CNR5425651""",Completed,"""CID2650227""",Go Sedan,Chhatarpur,Sultanpur,10,23.1,,,,,,,362,11.9,4.1,5,UPI
06/02/24,18:21:00,"""CNR2585709""",Cancelled by Driver,"""CID7631995""",Auto,Azadpur,Rajiv Chowk,10.4,,,,1,The customer was coughing/sick,,,,,,,
17/02/24,7:03:15,"""CNR1875775""",Completed,"""CID1976792""",Go Mini,Sikanderpur,Mandi House,3.3,26.7,,,,,,,481,40.57,4.6,3.7,UPI
04/09/24,10:41:23,"""CNR7130286""",Cancelled by Driver,"""CID4277510""",Go Mini,Vaishali,Dwarka Sector 21,10.2,,,,1,The customer was coughing/sick,,,,,,,
25/06/24,6:24:05,"""CNR3027167""",Incomplete,"""CID8582144""",Go Mini,Narsinghpur,Moti Nagar,7.8,13.9,,,,,1,Other Issue,744,18.51,,,Cash
01/11/24,17:06:06,"""CNR6147376""",Completed,"""CID6040715""",Auto,Raj Nagar Extension,Ghaziabad,4.8,32,,,,,,,189,33.63,4.2,4.8,UPI
24/05/24,14:34:37,"""CNR8518034""",Completed,"""CID3077202""",Auto,Greater Kailash,Shastri Nagar,2.9,24.2,,,,,,,363,43.21,4.5,4.8,Cash
15/12/24,18:18:36,"""CNR9887872""",Incomplete,"""CID4608761""",Auto,Vidhan Sabha,Punjabi Bagh,6.6,14.4,,,,,1,Vehicle Breakdown,189,13.77,,,Debit Card
31/05/24,17:39:21,"""CNR8253748""",Completed,"""CID1909834""",Auto,Rohini West,Saket A Block,4.1,27,,,,,,,70,21.22,4.7,4.2,Cash
24/06/24,19:55:08,"""CNR6712958""",Completed,"""CID6100692""",Bike,Mansarovar Park,Welcome,7,23.6,,,,,,,441,18.69,4.2,4.3,Cash
10/03/24,12:29:01,"""CNR7621486""",Cancelled by Driver,"""CID1586056""",Go Mini,Ghaziabad,Sarojini Nagar,4.5,,,,1,More than permitted people in there,,,,,,,
07/03/24,6:04:04,"""CNR4572132""",No Driver Found,"""CID6488411""",Go Mini,ITO,Hero Honda Chowk,,,,,,,,,,,,,
28/07/24,9:01:15,"""CNR1281425""",Completed,"""CID4365281""",Premier Sedan,Anand Vihar ISBT,Jor Bagh,4.6,30.4,,,,,,,894,45.76,4.4,4.1,UPI
25/02/24,18:11:11,"""CNR1977632""",Completed,"""CID3574479""",Premier Sedan,Adarsh Nagar,Cyber Hub,12,29.1,,,,,,,404,36.68,4.6,3.1,Cash
11/05/24,1:51:08,"""CNR6885810""",No Driver Found,"""CID1612119""",Go Mini,Mehrauli,Model Town,,,,,,,,,,,,,
25/04/24,7:03:03,"""CNR7649841""",Cancelled by Driver,"""CID9652871""",Bike,Sarai Kale Khan,Gurgaon Railway Station,7,,,,1,The customer was coughing/sick,,,,,,,
03/05/24,20:42:35,"""CNR6974931""",No Driver Found,"""CID7712108""",Auto,Govindpuri,Udyog Vihar Phase 4,,,,,,,,,,,,,
21/12/24,15:35:58,"""CNR6309807""",Completed,"""CID9354540""",Premier Sedan,Udyog Vihar Phase 4,Gwal Pahari,13.2,33.7,,,,,,,3942,18.03,4.7,4.2,UPI
09/02/24,16:29:26,"""CNR8267221""",Completed,"""CID1735314""",Bike,Gurgaon Sector 56,Panchsheel Park,5,36.4,,,,,,,320,26.62,4.3,4.6,UPI
03/10/24,8:02:23,"""CNR1497805""",Cancelled by Driver,"""CID1415835""",eBike,DLF City Court,Vasant Kunj,7.7,,,,1,More than permitted people in there,,,,,,,
22/05/24,12:15:45,"""CNR1357498""",Completed,"""CID3305096""",Go Mini,Sikanderpur,Gwal Pahari,7,24.7,,,,,,,682,23.52,4.3,4.6,Cash
13/08/24,20:54:25,"""CNR2295484""",Completed,"""CID8986406""",eBike,Greater Noida,Paschim Vihar,2.4,38,,,,,,,176,41.57,4.2,4.4,Cash
11/03/24,11:57:25,"""CNR6712001""",Completed,"""CID3105869""",Go Mini,South Extension,Uttam Nagar,9.9,43.6,,,,,,,365,7.38,3.7,4.6,Cash
07/02/24,22:10:00,"""CNR4969437""",Completed,"""CID1037788""",Uber XL,Basai Dhankot,Udyog Bhawan,7.8,24,,,,,,,631,49.42,3.2,4.9,Cash
19/08/24,12:11:37,"""CNR1330897""",Completed,"""CID7975402""",Go Mini,Rohini,Rohini West,2.4,35.2,,,,,,,82,11.26,4.2,4,Uber Wallet
16/05/24,18:38:34,"""CNR4496921""",Completed,"""CID5907395""",Go Mini,Panipat,Hauz Rani,4.7,18.1,,,,,,,375,43.83,4.5,4.8,Cash
03/12/24,15:09:19,"""CNR3565422""",Completed,"""CID6475592""",Bike,Connaught Place,Udyog Vihar Phase 4,14.4,26.7,,,,,,,58,33.48,4.6,4.7,UPI
23/11/24,18:57:02,"""CNR7538066""",Completed,"""CID5449192""",Auto,IFFCO Chowk,South Extension,13,32.5,,,,,,,817,33.24,4.3,4.9,UPI
22/05/24,17:04:53,"""CNR9579824""",Completed,"""CID2240646""",Bike,Adarsh Nagar,Anand Vihar,12.7,17.2,,,,,,,152,7.48,4.5,4.6,Credit Card
27/06/24,10:12:00,"""CNR2329637""",Completed,"""CID3983170""",Go Sedan,Saket A Block,Gurgaon Railway Station,14,32.7,,,,,,,131,24.11,4.5,4.6,UPI
01/10/24,14:26:01,"""CNR4908217""",Completed,"""CID9156538""",Go Sedan,Moolchand,Vinobapuri,3.4,18.8,,,,,,,530,19.45,4.6,4.9,UPI
13/08/24,22:55:23,"""CNR6017557""",Completed,"""CID8291819""",Go Sedan,Anand Vihar ISBT,Punjabi Bagh,3.9,24.2,,,,,,,133,28.92,4.8,3.4,UPI
10/09/24,15:57:04,"""CNR1819046""",Incomplete,"""CID3218488""",Bike,Tagore Garden,Mansarovar Park,8.6,13.5,,,,,1,Vehicle Breakdown,123,4.02,,,UPI
12/06/24,21:03:28,"""CNR2587128""",Cancelled by Driver,"""CID4678989""",Auto,Sonipat,ITO,11.7,,,,1,Customer related issue,,,,,,,
05/10/24,18:11:37,"""CNR9341907""",Completed,"""CID9678655""",Go Sedan,Golf Course Road,Chirag Delhi,5.1,22.8,,,,,,,421,25.1,4.4,4.9,Credit Card
22/08/24,8:23:40,"""CNR7525379""",Completed,"""CID1847683""",Bike,Golf Course Road,Shahdara,10.6,35.7,,,,,,,60,9.23,4,4.2,Cash
09/08/24,19:08:43,"""CNR4038194""",Completed,"""CID6158376""",Go Sedan,Ardee City,Uttam Nagar,8.3,37.1,,,,,,,149,6.27,4.3,4.3,Debit Card
31/01/24,19:01:58,"""CNR1454279""",Incomplete,"""CID3165083""",Auto,Green Park,Mundka,6.6,27.1,,,,,1,Other Issue,402,18.99,,,Uber Wallet
21/07/24,22:19:10,"""CNR6460220""",Completed,"""CID9985065""",Uber XL,Samaypur Badli,Seelampur,9.9,24.8,,,,,,,655,9.83,4.7,4.2,UPI
12/07/24,18:12:02,"""CNR4661982""",Completed,"""CID9441626""",Premier Sedan,Punjabi Bagh,Bahadurgarh,7,30.8,,,,,,,228,38.21,4.3,4.5,Uber Wallet
28/10/24,17:53:09,"""CNR3058696""",Cancelled by Driver,"""CID4743380""",Premier Sedan,Udyog Bhawan,Jahangirpuri,9.1,,,,1,Personal & Car related issues,,,,,,,
15/05/24,5:26:40,"""CNR2505642""",Cancelled by Customer,"""CID5251383""",Go Mini,IGNOU Road,Narsinghpur,14.2,,1,AC is not working,,,,,,,,,
09/10/24,17:43:01,"""CNR1776959""",Completed,"""CID9707712""",Go Mini,Seelampur,Janakpuri,6.4,19.1,,,,,,,159,4.61,3.8,4.5,UPI
04/10/24,20:16:24,"""CNR8996084""",Completed,"""CID5822137""",eBike,Palam Vihar,Shahdara,12.3,42.1,,,,,,,321,49.74,4.1,4.9,Uber Wallet
07/11/24,15:31:22,"""CNR7184554""",Completed,"""CID1251134""",Go Sedan,IGI Airport,Jhilmil,3.4,21.2,,,,,,,366,41.63,3.7,4.5,UPI
07/12/24,0:57:15,"""CNR3123885""",Completed,"""CID3606768""",Go Sedan,Maidan Garhi,Pragati Maidan,8.5,25.5,,,,,,,849,20.76,4.4,5,UPI
21/01/24,21:21:17,"""CNR8150441""",Completed,"""CID2348494""",Go Mini,Rohini East,Tagore Garden,6.8,33.7,,,,,,,294,42.56,4.2,4.6,Cash
23/03/24,21:56:50,"""CNR8390282""",No Driver Found,"""CID1934746""",Premier Sedan,Jasola,INA Market,,,,,,,,,,,,,
18/07/24,7:43:41,"""CNR6875741""",Cancelled by Driver,"""CID9652503""",Premier Sedan,Ashok Vihar,IFFCO Chowk,4.6,,,,1,More than permitted people in there,,,,,,,
23/06/24,16:58:17,"""CNR9442539""",Completed,"""CID7781059""",Bike,Samaypur Badli,Rohini East,2.8,44.6,,,,,,,900,47.45,4.5,3.3,UPI
15/10/24,22:52:26,"""CNR4214809""",No Driver Found,"""CID2154900""",Auto,Kirti Nagar,DLF City Court,,,,,,,,,,,,,
16/09/24,14:25:11,"""CNR2555380""",Completed,"""CID4314238""",Premier Sedan,Noida Extension,MG Road,2.6,44.3,,,,,,,246,40.59,4.6,3.7,Credit Card
19/01/24,10:05:53,"""CNR1551865""",Cancelled by Customer,"""CID6753630""",Premier Sedan,Panipat,Ghaziabad,19.9,,1,Driver is not moving towards pickup location,,,,,,,,,
17/09/24,5:29:50,"""CNR6657145""",Completed,"""CID3819651""",Go Mini,DLF Phase 3,Green Park,6.8,42.9,,,,,,,101,47.36,4.2,4.4,Uber Wallet
13/05/24,14:40:18,"""CNR9163943""",Completed,"""CID9542840""",Bike,Samaypur Badli,Ashram,12,40.8,,,,,,,380,5.57,3.9,4.6,UPI
17/05/24,14:52:49,"""CNR6318042""",Completed,"""CID2315021""",Go Sedan,Gurgaon Sector 29,IGNOU Road,7.7,43.3,,,,,,,974,19.68,4.6,4.4,UPI
18/07/24,22:33:04,"""CNR3252546""",Completed,"""CID3686672""",Go Sedan,Tughlakabad,New Delhi Railway Station,10.5,35.4,,,,,,,759,38.88,4.3,5,UPI
12/08/24,17:53:29,"""CNR7577333""",Cancelled by Customer,"""CID6768280""",Bike,Gurgaon Sector 56,Aya Nagar,16.7,,1,Wrong Address,,,,,,,,,
08/08/24,11:38:02,"""CNR9778028""",Cancelled by Driver,"""CID1635252""",Go Sedan,Vatika Chowk,Chirag Delhi,5.8,,,,1,The customer was coughing/sick,,,,,,,
15/10/24,22:09:07,"""CNR9112530""",Completed,"""CID5594445""",Auto,Palam Vihar,Lal Quila,4.4,28.3,,,,,,,174,23.37,5,4.7,UPI
30/08/24,23:19:53,"""CNR7780584""",Completed,"""CID7209782""",Go Mini,Rohini,Kashmere Gate ISBT,10.5,38,,,,,,,829,30.56,4.3,4.6,Cash
23/11/24,15:53:09,"""CNR1288055""",Completed,"""CID4924867""",Premier Sedan,IGI Airport,IFFCO Chowk,10.3,40.8,,,,,,,655,43.25,4.2,4.2,UPI
24/11/24,12:53:28,"""CNR9400925""",Completed,"""CID2789147""",Go Mini,Greater Noida,Jasola,4.9,15.7,,,,,,,1358,40.95,4.3,4.3,Cash
16/08/24,14:01:16,"""CNR9209502""",Completed,"""CID1163230""",Go Mini,Arjangarh,Noida Extension,14.2,41.1,,,,,,,740,33.83,4.1,4.4,UPI
14/03/24,19:09:25,"""CNR9779514""",Cancelled by Driver,"""CID8893064""",Auto,Kashmere Gate ISBT,Meerut,4.9,,,,1,Customer related issue,,,,,,,
05/12/24,17:40:45,"""CNR4129003""",Completed,"""CID5588444""",Uber XL,Vinobapuri,IMT Manesar,8.6,26.5,,,,,,,137,28.35,4.4,4.2,UPI
22/07/24,13:55:32,"""CNR4762122""",Completed,"""CID5833327""",Premier Sedan,Tagore Garden,Mundka,3.6,17.8,,,,,,,124,8.32,4.6,4.9,UPI
04/10/24,1:27:17,"""CNR5881332""",Cancelled by Driver,"""CID3448416""",Premier Sedan,Ghaziabad,Patel Chowk,8.3,,,,1,Personal & Car related issues,,,,,,,
23/04/24,18:15:25,"""CNR5099755""",Completed,"""CID5769166""",Bike,Patel Chowk,Kalkaji,11.2,21.9,,,,,,,122,37.02,4.5,4.5,Cash
12/01/24,11:58:03,"""CNR6154590""",Cancelled by Driver,"""CID8913749""",Bike,Okhla,Tagore Garden,5.1,,,,1,The customer was coughing/sick,,,,,,,
23/06/24,10:51:46,"""CNR3836676""",Completed,"""CID6216547""",Auto,Mundka,Ashok Park Main,2.5,23.4,,,,,,,333,43.71,4.6,4.3,UPI
12/08/24,10:19:17,"""CNR7102584""",Incomplete,"""CID7906660""",Go Mini,Barakhamba Road,Chhatarpur,5.6,21.5,,,,,1,Vehicle Breakdown,88,7.59,,,Uber Wallet
09/02/24,7:20:13,"""CNR2750112""",Completed,"""CID9862605""",Go Mini,Huda City Centre,Ashok Vihar,10.7,22.2,,,,,,,271,37.05,4.7,4.5,Uber Wallet
28/12/24,0:18:02,"""CNR9435513""",Completed,"""CID1561702""",eBike,Vidhan Sabha,Connaught Place,10.9,41,,,,,,,104,46.77,4.2,4.8,UPI
